platform_id,comparability,phase,priority,mode,workload,throughput_unit,experiments,completed,failed,total_runtime_seconds,avg_runtime_seconds,avg_throughput_tokens_sec,avg_throughput_samples_sec,avg_gpu_utilization,max_memory_used_gb,estimated_gpu_hours,actual_gpu_hours,energy_joules
l40s,exact,Weak scaling,Must Have,training,gpt2_small,training_tokens_per_second,6,6,0,306.5386288831942,51.08977148053236,66699.95569992882,65.13667548821174,90.15858600832986,28.685546875,5.4,0.09215327052050269,0
l40s,exact,Workload characterisation,Must Have,training,distilbert,training_tokens_per_second,9,9,0,175.6202620845288,19.513362453836535,283665.29933496023,554.0337877635942,35.23027251521875,4.947265625,5.7,0.00722001379627424,0
l40s,exact,Workload characterisation,Must Have,training,gpt2_small,training_tokens_per_second,9,9,0,374.3572129230015,41.5952458803335,45776.68167720703,44.70379070039749,67.29193353439084,28.044921875,5.7,0.04473902340034127,0
l40s,exact,Workload characterisation,Must Have,training,tinyllama,training_tokens_per_second,9,9,0,640.4465866056271,71.16073184506968,10809.68231647346,10.556330387181113,59.10307619995692,26.546875,5.7,0.04736538836085755,0
l40s,exact,Workload characterisation,Should Have,inference,distilbert,input_tokens_per_second,3,3,0,27.967163796070963,9.322387932023654,92464.75341526726,722.3808860567755,0.9423076923076924,0.650390625,1.5,0.00011537701266610788,0
l40s,exact,Workload characterisation,Should Have,inference,gpt2_small,generated_tokens_per_second,3,3,0,158.22801790200174,52.74267263400058,294.49489293757387,,28.165410606720766,0.796875,1.5,0.03622257448629373,0
l40s,exact,Workload characterisation,Should Have,inference,tinyllama,generated_tokens_per_second,3,3,0,377.2191007193178,125.7397002397726,115.28916608223028,,57.023299743765314,2.666015625,1.5,0.09252174749996306,0
l40s,platform_specific,Communication analysis,Must Have,training,distilbert,training_tokens_per_second,6,6,0,491.70547604048625,81.95091267341438,300082.65052907064,586.0989268145911,27.34731900778458,5.669921875,4.8,0.042358743524075385,0
l40s,platform_specific,Communication analysis,Must Have,training,gpt2_small,training_tokens_per_second,6,6,0,1060.8376380288973,176.80627300481623,66366.99020350959,64.81151387061483,42.48026508346853,28.96875,4.8,0.16789197971449335,0
l40s,platform_specific,Environment validation,Must Have,inference,environment_validation,generated_tokens_per_second,1,1,0,31.649187362287194,31.649187362287194,255.82304415539363,,1.0,40.609375,0.5,2.1716399997886686e-06,0
l40s,platform_specific,Environment validation,Must Have,training,environment_validation,,4,4,0,29.976037266198546,7.494009316549636,,,1.8958333333333335,0.701171875,2.5,0,18.621653948361054
l40s,platform_specific,Environment validation,Should Have,training,environment_validation,,1,1,0,25.744760629720986,25.744760629720986,,,0.1590909090909091,1.630859375,0.5,0,0
l40s,platform_specific,Telemetry revalidation,Supplemental,inference,gpt2_small,generated_tokens_per_second,3,3,0,168.32441327394918,56.10813775798306,288.94020972804316,,27.95480008002515,0.796875,1.7999999999999998,0.03692109593461888,0
l40s,platform_specific,Telemetry revalidation,Supplemental,training,gpt2_small,training_tokens_per_second,12,12,0,1319.5529579250142,109.96274649375118,68731.81666898979,67.12091471581034,81.88344220084538,28.697265625,10.800000000000002,0.24824647358890314,66728.31712846522
