condition_id,experiment_id,platform_id,comparability,phase,priority,workload,model,mode,gpus,precision,strategy,status,throughput_unit,throughput_tokens_sec,throughput_samples_sec,runtime_seconds,gpu_hours_estimate,actual_gpu_hours,throughput_tokens_per_gpu,throughput_samples_per_gpu,tokens_per_estimated_gpu_hour,samples_per_estimated_gpu_hour,tokens_per_actual_gpu_hour,samples_per_actual_gpu_hour,energy_joules,energy_scope,tokens_per_kwh
E064@l40s,E064,l40s,exact,Memory optimisation,Must Have,gpt2_small,gpt2,training,2,bf16,fsdp,completed,training_tokens_per_second,52881.09232003676,51.6416917187859,74.78407134767622,1.0,0.03442524283400012,26440.54616001838,25.82084585939295,3276800.0,3200.0,95185966.17606618,92955.04509381462,,legacy_full_window,
E123@l40s,E123,l40s,exact,Hardware comparison,Should Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45909.407985587626,44.833406235925416,50.711445580236614,0.8,0.009913242864163799,45909.407985587626,44.833406235925416,2048000.0,2000.0,165273868.74811548,161400.26244933152,,legacy_full_window,
E009@l40s,E009,l40s,exact,Baseline profiling,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45896.709149767834,44.82100502907015,45.4057630719617,0.7,0.009915985689213914,45896.709149767834,44.82100502907015,2340571.4285714286,2285.714285714286,165228152.9391642,161355.61810465253,,legacy_full_window,
E103@l40s,E103,l40s,exact,Data movement,Should Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45886.37689695428,44.810914938431914,48.10207359492779,0.4,0.009918218475456039,45886.37689695428,44.810914938431914,4096000.0,4000.0,165190956.82903543,161319.2937783549,,legacy_full_window,
E021@l40s,E021,l40s,exact,Workload characterisation,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45862.44810477568,44.78754697732,25.788721137214452,0.7,0.004961696659447626,45862.44810477568,44.78754697732,1170285.7142857143,1142.857142857143,165104813.17719242,161235.16911835197,,legacy_full_window,
E008@l40s,E008,l40s,exact,Baseline profiling,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45858.56925380907,44.78375903692292,45.445945060346276,1.0,0.00992423266832096,45858.56925380907,44.78375903692292,1638400.0,1600.0,165090849.31371266,161221.53253292252,,legacy_full_window,
E066@l40s,E066,l40s,exact,Memory optimisation,Must Have,gpt2_small,gpt2,training,1,bf16,ddp,completed,training_tokens_per_second,45858.434907314775,44.783627839174585,45.3691439749673,0.6,0.009924261742271482,45858.434907314775,44.783627839174585,2730666.666666667,2666.666666666667,165090365.6663332,161221.0602210285,,legacy_full_window,
E098@l40s,E098,l40s,exact,Data movement,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45850.44936866362,44.775829461585566,46.26342370873317,0.4,0.009925990200265208,45850.44936866362,44.775829461585566,4096000.0,4000.0,165061617.727189,161192.986061708,,legacy_full_window,
E022@l40s,E022,l40s,exact,Workload characterisation,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45845.85644491087,44.77134418448327,26.734047688078135,0.5,0.00496349230227578,45845.85644491087,44.77134418448327,1638400.0,1600.0,165045083.20167914,161176.8390641398,,legacy_full_window,
E123@l40s,E123,l40s,exact,Hardware comparison,Should Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45840.6329520836,44.76624311726914,51.122730685863644,0.8,0.009928115774204747,45840.6329520836,44.76624311726914,2048000.0,2000.0,165026278.62750098,161158.47522216893,,legacy_full_window,
E022@l40s,E022,l40s,exact,Workload characterisation,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45838.46403964511,44.764125038715925,27.357984812930226,0.5,0.004964292768595947,45838.46403964511,44.764125038715925,1638400.0,1600.0,165018470.54272237,161150.85013937732,,legacy_full_window,
E009@l40s,E009,l40s,exact,Baseline profiling,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45835.06510954756,44.76080577104254,46.3435245458968,0.7,0.009929321798133767,45835.06510954756,44.76080577104254,2340571.4285714286,2285.714285714286,165006234.39437124,161138.90077575317,,legacy_full_window,
E035@l40s,E035,l40s,exact,Weak scaling,Must Have,gpt2_small,gpt2,training,1,bf16,ddp,completed,training_tokens_per_second,45827.24803425071,44.75317190844796,51.403697991743684,0.8,0.009931015512233392,45827.24803425071,44.75317190844796,2048000.0,2000.0,164978092.9233026,161111.4188704127,,legacy_full_window,
E085@l40s,E085,l40s,exact,Precision study,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45823.17618199178,44.74919549022635,45.233797239139676,0.8,0.00993189798331716,45823.17618199178,44.74919549022635,2048000.0,2000.0,164963434.2551704,161097.10376481485,,legacy_full_window,
E102@l40s,E102,l40s,exact,Data movement,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45822.60643612264,44.748639097776014,49.94533168012276,0.4,0.009932021473844846,45822.60643612264,44.748639097776014,4096000.0,4000.0,164961383.1700415,161095.10075199365,,legacy_full_window,
E097@l40s,E097,l40s,exact,Data movement,Should Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45814.24922701934,44.740477760761074,52.45783132035285,0.4,0.00993383322415563,45814.24922701934,44.740477760761074,4096000.0,4000.0,164931297.21726963,161065.71993873987,,legacy_full_window,
E098@l40s,E098,l40s,exact,Data movement,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45808.996398210875,44.73534804512781,46.84305460425094,0.4,0.009934972317553022,45808.996398210875,44.73534804512781,4096000.0,4000.0,164912387.03355914,161047.2529624601,,legacy_full_window,
E035@l40s,E035,l40s,exact,Weak scaling,Must Have,gpt2_small,gpt2,training,1,bf16,ddp,completed,training_tokens_per_second,45795.62202511055,44.72228713389702,51.030756569933146,0.8,0.009937873774518569,45795.62202511055,44.72228713389702,2048000.0,2000.0,164864239.290398,161000.2336820293,,legacy_full_window,
E020@l40s,E020,l40s,exact,Workload characterisation,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45789.80983624419,44.716611168207216,71.70987877482548,0.7,0.004969567604000784,45789.80983624419,44.716611168207216,1170285.7142857143,1142.857142857143,164843315.4104791,160979.800205546,,legacy_full_window,
E097@l40s,E097,l40s,exact,Data movement,Should Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45787.32750148611,44.714187013170026,47.91002977080643,0.4,0.009939674052746138,45787.32750148611,44.714187013170026,4096000.0,4000.0,164834379.00535,160971.0732474121,,legacy_full_window,
E021@l40s,E021,l40s,exact,Workload characterisation,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45786.62754848563,44.713503465318,25.927134205121547,0.7,0.004969913001663776,45786.62754848563,44.713503465318,1170285.7142857143,1142.857142857143,164831859.17454827,160968.6124751448,,legacy_full_window,
E099@l40s,E099,l40s,exact,Data movement,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45777.48296660297,44.70457320957321,50.248286911752075,0.4,0.009941811598578675,45777.48296660297,44.70457320957321,4096000.0,4000.0,164798938.67977068,160936.46355446355,,legacy_full_window,
E066@l40s,E066,l40s,exact,Memory optimisation,Must Have,gpt2_small,gpt2,training,1,bf16,ddp,completed,training_tokens_per_second,45775.61692296712,44.70275090133508,52.52269196975976,0.6,0.009942216876661405,45775.61692296712,44.70275090133508,2730666.666666667,2666.666666666667,164792220.92268163,160929.90324480628,,legacy_full_window,
E104@l40s,E104,l40s,exact,Data movement,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45772.13171701796,44.69934737990035,50.759652284905314,0.4,0.009942973902216181,45772.13171701796,44.69934737990035,4096000.0,4000.0,164779674.18126467,160917.65056764128,,legacy_full_window,
E008@l40s,E008,l40s,exact,Baseline profiling,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45765.9326175782,44.69329357185371,45.53565074503422,1.0,0.009944320700597017,45765.9326175782,44.69329357185371,1638400.0,1600.0,164757357.42328152,160895.85685867336,,legacy_full_window,
E008@l40s,E008,l40s,exact,Baseline profiling,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45758.061557089044,44.68560698934477,45.584854315035045,1.0,0.00994603127021239,45758.061557089044,44.68560698934477,1638400.0,1600.0,164729021.60552058,160868.1851616412,,legacy_full_window,
E021@l40s,E021,l40s,exact,Workload characterisation,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45754.400862023795,44.68203209182011,25.991020656190813,0.7,0.004973413513637045,45754.400862023795,44.68203209182011,1170285.7142857143,1142.857142857143,164715843.10328564,160855.31553055238,,legacy_full_window,
E103@l40s,E103,l40s,exact,Data movement,Should Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45752.61941277206,44.680292395285214,48.09497550409287,0.4,0.009947214322423355,45752.61941277206,44.680292395285214,4096000.0,4000.0,164709429.88597944,160849.0526230268,,legacy_full_window,
E098@l40s,E098,l40s,exact,Data movement,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45752.57244609865,44.680246529393216,46.389193516690284,0.4,0.009947224533599284,45752.57244609865,44.680246529393216,4096000.0,4000.0,164709260.80595514,160848.88750581557,,legacy_full_window,
E100@l40s,E100,l40s,exact,Data movement,Should Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45751.96291021758,44.67965127950936,46.0521581992507,0.4,0.00994735705666244,45751.96291021758,44.67965127950936,4096000.0,4000.0,164707066.47678328,160846.74460623367,,legacy_full_window,
E104@l40s,E104,l40s,exact,Data movement,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45749.59149772411,44.6773354469962,49.48715434875339,0.4,0.00994787267409265,45749.59149772411,44.6773354469962,4096000.0,4000.0,164698529.3918068,160838.40760918634,,legacy_full_window,
E100@l40s,E100,l40s,exact,Data movement,Should Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45748.8512306549,44.67661252993643,45.78083407599479,0.4,0.009948033641687492,45748.8512306549,44.67661252993643,4096000.0,4000.0,164695864.43035764,160835.80510777113,,legacy_full_window,
E210@l40s,E210,l40s,platform_specific,Telemetry revalidation,Supplemental,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45746.373297769285,44.67419267360282,49.50320766540244,1.0,0.009948572494451784,45746.373297769285,44.67419267360282,1638400.0,1600.0,164686943.87196943,160827.09362497015,,legacy_full_window,
E102@l40s,E102,l40s,exact,Data movement,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45745.734087260156,44.673568444589996,51.486046875827014,0.4,0.009948711507022381,45745.734087260156,44.673568444589996,4096000.0,4000.0,164684642.71413657,160824.846400524,,legacy_full_window,
E020@l40s,E020,l40s,exact,Workload characterisation,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45744.85807566213,44.6727129645138,72.20812617987394,0.7,0.00497445101215918,45744.85807566213,44.6727129645138,1170285.7142857143,1142.857142857143,164681489.07238367,160821.76667224968,,legacy_full_window,
E102@l40s,E102,l40s,exact,Data movement,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45738.96350075174,44.666956543702874,54.02851292490959,0.4,0.0099501841816689,45738.96350075174,44.666956543702874,4096000.0,4000.0,164660268.60270625,160801.04355733033,,legacy_full_window,
E123@l40s,E123,l40s,exact,Hardware comparison,Should Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45731.68463638473,44.65984827771946,51.0772009389475,0.8,0.009951767898552741,45731.68463638473,44.65984827771946,2048000.0,2000.0,164634064.69098502,160775.45379979006,,legacy_full_window,
E022@l40s,E022,l40s,exact,Workload characterisation,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45716.50197525746,44.64502146021236,26.518599185161293,0.5,0.004977536463282174,45716.50197525746,44.64502146021236,1638400.0,1600.0,164579407.11092687,160722.07725676452,,legacy_full_window,
E100@l40s,E100,l40s,exact,Data movement,Should Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45713.96952552121,44.6425483647668,48.78462173696607,0.4,0.009955624414918323,45713.96952552121,44.6425483647668,4096000.0,4000.0,164570290.29187635,160713.1741131605,,legacy_full_window,
E066@l40s,E066,l40s,exact,Memory optimisation,Must Have,gpt2_small,gpt2,training,1,bf16,ddp,completed,training_tokens_per_second,45713.69781515792,44.64228302261515,45.95592117123306,0.6,0.009955683588567707,45713.69781515792,44.64228302261515,2730666.666666667,2666.666666666667,164569312.1345685,160712.21888141456,,legacy_full_window,
E085@l40s,E085,l40s,exact,Precision study,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45712.46115294235,44.64107534467026,45.60931108891964,0.8,0.009955952920330068,45712.46115294235,44.64107534467026,2048000.0,2000.0,164564860.15059245,160707.87124081294,,legacy_full_window,
E210@l40s,E210,l40s,platform_specific,Telemetry revalidation,Supplemental,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45708.593358361024,44.63729820152444,49.56269913027063,1.0,0.00995679537856227,45708.593358361024,44.63729820152444,1638400.0,1600.0,164550936.0900997,160694.27352548798,,legacy_full_window,
E035@l40s,E035,l40s,exact,Weak scaling,Must Have,gpt2_small,gpt2,training,1,bf16,ddp,completed,training_tokens_per_second,45694.02642755393,44.623072683158135,51.48042802186683,0.8,0.009959969534150636,45694.02642755393,44.623072683158135,2048000.0,2000.0,164498495.13919413,160643.06165936927,,legacy_full_window,
E167@l40s,E167,l40s,exact,Inference prompt length,Must Have,distilbert,distilbert-base-uncased-finetuned-sst-2-english,inference,1,bf16,none,completed,input_tokens_per_second,45683.930736491,713.8114177576718,8.90432200813666,0.4,3.891472885799077e-05,45683.930736491,713.8114177576718,16000.0,250.0,164462150.6513676,2569721.103927619,,legacy_full_window,
E085@l40s,E085,l40s,exact,Precision study,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45681.26452371053,44.610609886436066,46.15844824910164,0.8,0.009962752035353333,45681.26452371053,44.610609886436066,2048000.0,2000.0,164452552.28535792,160598.19559116985,,legacy_full_window,
E099@l40s,E099,l40s,exact,Data movement,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45679.02687887567,44.608424686402024,45.49868619721383,0.4,0.00996324007334705,45679.02687887567,44.608424686402024,4096000.0,4000.0,164444496.7639524,160590.32887104727,,legacy_full_window,
E009@l40s,E009,l40s,exact,Baseline profiling,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45673.76132402213,44.603282542990364,44.50176834408194,0.7,0.00996438869753749,45673.76132402213,44.603282542990364,2340571.4285714286,2285.714285714286,164425540.76647967,160571.8171547653,,legacy_full_window,
E104@l40s,E104,l40s,exact,Data movement,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45662.34285965892,44.592131698885666,50.58015842130408,0.4,0.009966880422887495,45662.34285965892,44.592131698885666,4096000.0,4000.0,164384434.29477212,160531.6741159884,,legacy_full_window,
E101@l40s,E101,l40s,exact,Data movement,Should Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45654.90805423922,44.58487114671799,50.34884189488366,0.4,0.00996850350832877,45654.90805423922,44.58487114671799,4096000.0,4000.0,164357668.9952612,160505.53612818476,,legacy_full_window,
E020@l40s,E020,l40s,exact,Workload characterisation,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45651.16820785839,44.58121895298671,72.1217002836056,0.7,0.0049846600752789525,45651.16820785839,44.58121895298671,1170285.7142857143,1142.857142857143,164344205.54829022,160492.38823075217,,legacy_full_window,
E097@l40s,E097,l40s,exact,Data movement,Should Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45650.06383874254,44.580140467522014,47.879862940870225,0.4,0.009969561328956237,45650.06383874254,44.580140467522014,4096000.0,4000.0,164340229.81947312,160488.50568307922,,legacy_full_window,
E099@l40s,E099,l40s,exact,Data movement,Must Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45642.52713918931,44.57278040936456,50.317349690012634,0.4,0.009971207547803514,45642.52713918931,44.57278040936456,4096000.0,4000.0,164313097.70108148,160462.0094737124,,legacy_full_window,
E101@l40s,E101,l40s,exact,Data movement,Should Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45616.245081890585,44.547114337783775,51.485629928298295,0.4,0.009976952515361417,45616.245081890585,44.547114337783775,4096000.0,4000.0,164218482.2948061,160369.61161602158,,legacy_full_window,
E201@l40s,E201,l40s,capacity_adjusted,Memory optimisation,Supplemental,gpt2_small,gpt2,training,1,bf16,ddp,completed,training_tokens_per_second,45603.501553704984,44.53466948604002,57.671047645621,0.6,0.012474675617154894,45603.501553704984,44.53466948604002,3413333.3333333335,3333.3333333333335,164172605.59333795,160324.8101497441,,legacy_full_window,
E103@l40s,E103,l40s,exact,Data movement,Should Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45599.60207129727,44.53086139775124,45.229991420172155,0.4,0.009980593918331174,45599.60207129727,44.53086139775124,4096000.0,4000.0,164158567.45667017,160311.10103190446,,legacy_full_window,
E210@l40s,E210,l40s,platform_specific,Telemetry revalidation,Supplemental,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45566.988169286626,44.49901188406897,46.35590067692101,1.0,0.009987737381727332,45566.988169286626,44.49901188406897,1638400.0,1600.0,164041157.40943184,160196.4427826483,,legacy_full_window,
E201@l40s,E201,l40s,capacity_adjusted,Memory optimisation,Supplemental,gpt2_small,gpt2,training,1,bf16,ddp,completed,training_tokens_per_second,45556.6279703775,44.48889450232178,57.62596922600642,0.6,0.012487510911887512,45556.6279703775,44.48889450232178,3413333.3333333335,3333.3333333333335,164003860.69335902,160160.02020835842,,legacy_full_window,
E101@l40s,E101,l40s,exact,Data movement,Should Have,gpt2_small,gpt2,training,1,bf16,none,completed,training_tokens_per_second,45493.732310662075,44.42747295963093,46.224827954079956,0.4,0.010003820042798503,45493.732310662075,44.42747295963093,4096000.0,4000.0,163777436.31838349,159938.90265467137,,legacy_full_window,
E201@l40s,E201,l40s,capacity_adjusted,Memory optimisation,Supplemental,gpt2_small,gpt2,training,1,bf16,ddp,completed,training_tokens_per_second,45455.15697595179,44.38980173432792,57.74061867734417,0.6,0.012515387180157834,45455.15697595179,44.38980173432792,3413333.3333333335,3333.3333333333335,163638565.11342642,159803.2862435805,,legacy_full_window,
E084@l40s,E084,l40s,exact,Precision study,Must Have,gpt2_small,gpt2,training,1,fp16,none,completed,training_tokens_per_second,45236.492325307314,44.176262036432924,52.42759418161586,0.8,0.010060707356315106,45236.492325307314,44.176262036432924,2048000.0,2000.0,162851372.37110633,159034.54333115852,,legacy_full_window,
E084@l40s,E084,l40s,exact,Precision study,Must Have,gpt2_small,gpt2,training,1,fp16,none,completed,training_tokens_per_second,45208.351783656944,44.148781038727485,50.664706679061055,0.8,0.010066969777819597,45208.351783656944,44.148781038727485,2048000.0,2000.0,162750066.421165,158935.61173941894,,legacy_full_window,
E202@l40s,E202,l40s,capacity_adjusted,Memory optimisation,Supplemental,gpt2_small,gpt2,training,1,bf16,ddp,completed,training_tokens_per_second,45139.347507493316,44.08139405028644,68.2432708889246,0.6,0.015123538650029028,45139.347507493316,44.08139405028644,4096000.0,4000.0,162501651.02697596,158693.0185810312,,legacy_full_window,
E065@l40s,E065,l40s,exact,Memory optimisation,Should Have,gpt2_small,gpt2,training,1,bf16,ddp,completed,training_tokens_per_second,45103.589832617916,44.04647444591593,33.97823248570785,0.6,0.005045176146733057,45103.589832617916,44.04647444591593,1365333.3333333335,1333.3333333333335,162372923.3974245,158567.30800529735,,legacy_full_window,
E205@l40s,E205,l40s,capacity_adjusted,Memory optimisation,Supplemental,gpt2_small,gpt2,training,1,bf16,ddp,completed,training_tokens_per_second,45086.57031119601,44.029853819527354,75.96586162783206,0.6,0.015772126959378106,45086.57031119601,44.029853819527354,4266666.666666667,4166.666666666667,162311653.12030563,158507.47375029846,,legacy_full_window,
E084@l40s,E084,l40s,exact,Precision study,Must Have,gpt2_small,gpt2,training,1,fp16,none,completed,training_tokens_per_second,45043.82752523602,43.9881128176133,50.86583442892879,0.8,0.010103739760039995,45043.82752523602,43.9881128176133,2048000.0,2000.0,162157779.09084967,158357.20614340788,,legacy_full_window,
E065@l40s,E065,l40s,exact,Memory optimisation,Should Have,gpt2_small,gpt2,training,1,bf16,ddp,completed,training_tokens_per_second,45040.54276208177,43.98490504109548,35.79853911232203,0.6,0.005052238307996756,45040.54276208177,43.98490504109548,1365333.3333333335,1333.3333333333335,162145953.94349438,158345.65814794373,,legacy_full_window,
E205@l40s,E205,l40s,capacity_adjusted,Memory optimisation,Supplemental,gpt2_small,gpt2,training,1,bf16,ddp,completed,training_tokens_per_second,44996.8297819867,43.94221658397139,76.1033253390342,0.6,0.015803582486955244,44996.8297819867,43.94221658397139,4266666.666666667,4166.666666666667,161988587.2151521,158191.979702297,,legacy_full_window,
E202@l40s,E202,l40s,capacity_adjusted,Memory optimisation,Supplemental,gpt2_small,gpt2,training,1,bf16,ddp,completed,training_tokens_per_second,44948.33860886944,43.89486192272406,65.25788371777162,0.6,0.01518780644168146,44948.33860886944,43.89486192272406,4096000.0,4000.0,161814018.99192995,158021.5029218066,,legacy_full_window,
E205@l40s,E205,l40s,capacity_adjusted,Memory optimisation,Supplemental,gpt2_small,gpt2,training,1,bf16,ddp,completed,training_tokens_per_second,44948.32465981043,43.894848300596124,76.1443973891437,0.6,0.01582063661978787,44948.32465981043,43.894848300596124,4266666.666666667,4166.666666666667,161813968.77531758,158021.45388214607,,legacy_full_window,
E065@l40s,E065,l40s,exact,Memory optimisation,Should Have,gpt2_small,gpt2,training,1,bf16,ddp,completed,training_tokens_per_second,44920.956666596234,43.868121744722885,35.150568837765604,0.6,0.00506568809841863,44920.956666596234,43.868121744722885,1365333.3333333335,1333.3333333333335,161715443.99974644,157925.23828100238,,legacy_full_window,
E202@l40s,E202,l40s,capacity_adjusted,Memory optimisation,Supplemental,gpt2_small,gpt2,training,1,bf16,ddp,completed,training_tokens_per_second,44894.62798295882,43.84241013960822,66.03730921912938,0.6,0.015205976691148761,44894.62798295882,43.84241013960822,4096000.0,4000.0,161620660.73865172,157832.67650258957,,legacy_full_window,
E167@l40s,E167,l40s,exact,Inference prompt length,Must Have,distilbert,distilbert-base-uncased-finetuned-sst-2-english,inference,1,bf16,none,completed,input_tokens_per_second,44779.28660201688,699.6763531565138,13.875207913573831,0.4,3.9700895496126677e-05,44779.28660201688,699.6763531565138,16000.0,250.0,161205431.7672608,2518834.87136345,,legacy_full_window,
E167@l40s,E167,l40s,exact,Inference prompt length,Must Have,distilbert,distilbert-base-uncased-finetuned-sst-2-english,inference,1,bf16,none,completed,input_tokens_per_second,44532.66026552107,695.8228166487668,8.365916534792632,0.4,3.9920763034994405e-05,44532.66026552107,695.8228166487668,16000.0,250.0,160317576.95587587,2504962.1399355605,,legacy_full_window,
E171@l40s,E171,l40s,exact,Inference multi-GPU,Should Have,distilbert,distilbert-base-uncased-finetuned-sst-2-english,inference,2,bf16,none,completed,input_tokens_per_second,36765.553728759136,287.23088850593075,9.371928242966533,0.8,0.0001934177617335485,18382.776864379568,143.61544425296537,16000.0,125.0,66177996.71176645,517015.5993106754,,legacy_full_window,
E171@l40s,E171,l40s,exact,Inference multi-GPU,Should Have,distilbert,distilbert-base-uncased-finetuned-sst-2-english,inference,2,bf16,none,completed,input_tokens_per_second,36602.96815446548,285.9606887067616,8.864343601744622,0.8,0.00019427689801280697,18301.48407723274,142.9803443533808,16000.0,125.0,65885342.67803786,514729.2396721708,,legacy_full_window,
E171@l40s,E171,l40s,exact,Inference multi-GPU,Should Have,distilbert,distilbert-base-uncased-finetuned-sst-2-english,inference,2,bf16,none,completed,input_tokens_per_second,36326.98092936466,283.8045385106614,10.611103049013764,0.8,0.00019575287924251622,18163.49046468233,141.9022692553307,16000.0,125.0,65388565.6728564,510848.1693191906,,legacy_full_window,
E029@h100,E029,h100,exact,Workload characterisation,Must Have,tinyllama,TinyLlama/TinyLlama-1.1B-Chat-v1.0,training,1,bf16,none,completed,training_tokens_per_second,29724.85945232938,29.02818305891541,15.84417401009705,0.7,0.0019138488772376958,29724.85945232938,29.02818305891541,292571.4285714286,285.7142857142857,107009494.02838576,104501.45901209547,3961.342212586767,measured_region,186118734.61913157
E030@h100,E030,h100,exact,Workload characterisation,Must Have,tinyllama,TinyLlama/TinyLlama-1.1B-Chat-v1.0,training,1,bf16,none,completed,training_tokens_per_second,29714.24388002236,29.017816289084337,16.384401021990925,0.5,0.001914532609969481,29714.24388002236,29.017816289084337,409600.0,400.0,106971277.9680805,104464.13864070362,3975.819917533716,measured_region,185440994.63573042
E030@h100,E030,h100,exact,Workload characterisation,Must Have,tinyllama,TinyLlama/TinyLlama-1.1B-Chat-v1.0,training,1,bf16,none,completed,training_tokens_per_second,29590.871008263013,28.89733496900685,16.491887153009884,0.5,0.001922514848346408,29590.871008263013,28.89733496900685,409600.0,400.0,106527135.62974684,104030.40588842465,3993.8443112322957,measured_region,184604091.33287248
E029@h100,E029,h100,exact,Workload characterisation,Must Have,tinyllama,TinyLlama/TinyLlama-1.1B-Chat-v1.0,training,1,bf16,none,completed,training_tokens_per_second,29582.595165389048,28.889253091200242,15.392338071018457,0.7,0.0019230526791458639,29582.595165389048,28.889253091200242,292571.4285714286,285.7142857142857,106497342.59540057,104001.31112832087,3975.414286704207,measured_region,185459916.08115828
E030@h100,E030,h100,exact,Workload characterisation,Must Have,tinyllama,TinyLlama/TinyLlama-1.1B-Chat-v1.0,training,1,bf16,none,completed,training_tokens_per_second,29553.820633943244,28.8611529628352,16.45023597800173,0.5,0.0019249250238580215,29553.820633943244,28.8611529628352,409600.0,400.0,106393754.28219569,103900.15066620673,3991.872962170165,measured_region,184695256.33380395
E029@h100,E029,h100,exact,Workload characterisation,Must Have,tinyllama,TinyLlama/TinyLlama-1.1B-Chat-v1.0,training,1,bf16,none,completed,training_tokens_per_second,29544.761033689207,28.852305696962116,15.359274988994002,0.7,0.0019255152825240253,29544.761033689207,28.852305696962116,292571.4285714286,285.7142857142857,106361139.72128116,103868.30050906363,3972.1822915874714,measured_region,185610816.89565364
E028@h100,E028,h100,exact,Workload characterisation,Must Have,tinyllama,TinyLlama/TinyLlama-1.1B-Chat-v1.0,training,1,bf16,none,completed,training_tokens_per_second,29127.661521782004,28.444981954865238,142.1798242360819,0.7,0.001953088092785846,29127.661521782004,28.444981954865238,292571.4285714286,285.7142857142857,104859581.47841522,102401.93503751486,4014.0090503329643,measured_region,183676715.91045418
E028@h100,E028,h100,exact,Workload characterisation,Must Have,tinyllama,TinyLlama/TinyLlama-1.1B-Chat-v1.0,training,1,bf16,none,completed,training_tokens_per_second,29118.147215033026,28.43569063968069,141.0075046750717,0.7,0.001953726261110407,29118.147215033026,28.43569063968069,292571.4285714286,285.7142857142857,104825329.9741189,102368.48630285049,3994.8657101101603,measured_region,184556892.14636183
E028@h100,E028,h100,exact,Workload characterisation,Must Have,tinyllama,TinyLlama/TinyLlama-1.1B-Chat-v1.0,training,1,bf16,none,completed,training_tokens_per_second,28974.774916675913,28.29567862956632,142.32991237193346,0.7,0.0019633936433496677,28974.774916675913,28.29567862956632,292571.4285714286,285.7142857142857,104309189.70003329,101864.44306643876,4019.6598789149925,measured_region,183418503.6070789
