condition_id,experiment_id,platform_id,comparability,phase,workload,mode,throughput_unit,required_trials,completed_trials,failed_trials,evidence_status,outliers_excluded,runtime_mean_seconds,runtime_median_seconds,runtime_std_seconds,runtime_cv_percent,runtime_ci95_low_seconds,runtime_ci95_high_seconds,throughput_tokens_mean,throughput_tokens_median,throughput_tokens_std,throughput_tokens_ci95_low,throughput_tokens_ci95_high,throughput_samples_mean,throughput_samples_median,throughput_samples_std,throughput_samples_ci95_low,throughput_samples_ci95_high
E023@l40s,E023,l40s,exact,Workload characterisation,gpt2_small,inference,generated_tokens_per_second,3,3,0,sufficient,0,52.74267263400058,52.89919607201591,0.630877506370695,1.1961424684497304,51.17535954015235,54.309985727848805,294.49489293757387,294.81700526124104,2.9120956242701475,287.26026251190945,301.7295233632383,,,,,
E024@h100,E024,h100,exact,Workload characterisation,distilbert,training,training_tokens_per_second,3,3,0,sufficient,0,37.626232867944054,37.40992967796046,0.5917810052785291,1.5727883451832385,36.15604870557083,39.096417030317276,645089.8987852851,644912.9858945864,495.2329371921508,643859.5726773986,646320.2248931716,1259.94120856501,1259.595675575364,0.9672518304534196,1257.538227885544,1262.3441892444757
E024@l40s,E024,l40s,exact,Workload characterisation,distilbert,training,training_tokens_per_second,3,3,0,sufficient,0,38.94056851230562,37.712394875939935,2.1537850922675346,5.5309544122010355,33.58983791506899,44.291299109542244,281629.484690465,281831.869199778,769.620063350573,279717.4881611912,283541.4812197387,550.0575872860644,550.4528695308164,1.5031641862315879,546.3232190648266,553.7919555073022
E025@h100,E025,h100,exact,Workload characterisation,distilbert,training,training_tokens_per_second,3,3,0,sufficient,0,8.37432096968405,8.333434239029884,0.1514030764426612,1.8079445126447478,7.998184522019905,8.750457417348194,690356.5734037178,690292.8291484847,1218.351938574336,687329.7751315332,693383.3716759023,1348.3526824291364,1348.2281819306343,2.379593630028,1342.4409670537757,1354.2643978044966
E025@l40s,E025,l40s,exact,Workload characterisation,distilbert,training,training_tokens_per_second,3,3,0,sufficient,0,10.740562616071353,8.998077296186239,3.087553182119647,28.746661534281913,3.0700362755023756,18.41108895664033,284918.2906105514,285284.2550382938,965.7642846313258,282519.00549800816,287317.5757230947,556.4810363487333,557.1958106216675,1.8862583684205583,551.7949326132972,561.1671400841693
E026@h100,E026,h100,exact,Workload characterisation,distilbert,training,training_tokens_per_second,3,3,0,sufficient,0,8.420128167645695,8.40643115201965,0.0364036505706669,0.4323408129409213,8.32968918761055,8.51056714768084,691362.5583062004,691257.0324689901,558.6665992523791,689974.6415279639,692750.4750844369,1350.3174966917977,1350.1113915409962,1.091145701664803,1347.6067217343045,1353.028271649291
E026@l40s,E026,l40s,exact,Workload characterisation,distilbert,training,training_tokens_per_second,3,3,0,sufficient,0,8.85895623313263,8.860708094667643,0.07596800740899678,0.8575277426574848,8.670226009716298,9.047686456548963,284448.1227038643,284027.7512446267,932.7216502067474,282130.92667052563,286765.31873720296,555.562739655985,554.7417016496615,1.8217219730600536,551.0369661533704,560.0885131585995
E027@h100,E027,h100,exact,Workload characterisation,distilbert,inference,input_tokens_per_second,3,3,0,sufficient,0,7.067138433340006,7.0831694069784135,0.1258700476081291,1.781061016355973,6.754434664783701,7.37984220189631,81430.95994462026,80660.77202628735,1545.0360196898614,77592.56792766952,85269.35196157101,636.1793745673458,630.1622814553699,12.070593903827042,606.1919369349181,666.1668121997735
E027@l40s,E027,l40s,exact,Workload characterisation,distilbert,inference,input_tokens_per_second,3,3,0,sufficient,0,9.322387932023654,8.485503720119596,2.9945691860062764,32.12234041151119,1.8828652857616763,16.76191057828563,92464.75341526726,92290.31125020242,1406.1534928494777,88971.39256621452,95958.11426432,722.3808860567755,721.0180566422064,10.985574162886545,695.0890044235509,749.67276769
E028@h100,E028,h100,exact,Workload characterisation,tinyllama,training,training_tokens_per_second,3,3,0,sufficient,0,141.83908042769568,142.1798242360819,0.724065111985778,0.5104835069449564,140.04025780467578,143.63790305071558,29073.527884496983,29118.147215033026,85.65478386132362,28860.732432224653,29286.323336769314,28.392117074704085,28.43569063968069,0.08364724986457385,28.184309015844388,28.599925133563783
E028@l40s,E028,l40s,exact,Workload characterisation,tinyllama,training,training_tokens_per_second,3,3,0,sufficient,0,157.75267301841328,157.52985176816583,2.1560850638072133,1.3667502569389427,152.39622851400256,163.109117522824,10786.118130336983,10796.958018335334,26.517598860574324,10720.239446294678,10851.996814379288,10.53331848665721,10.5439043147806,0.025896092637279614,10.468983834272146,10.597653139042274
E029@h100,E029,h100,exact,Workload characterisation,tinyllama,training,training_tokens_per_second,3,3,0,sufficient,0,15.531929023369836,15.392338071018457,0.27091694419221357,1.7442581908826864,14.85887970763102,16.20497833910865,29617.405217135878,29582.595165389048,94.96138623743595,29381.4890169909,29853.321417280855,28.923247282359256,28.889253091200242,0.09273572874749604,28.692860368155177,29.153634196563335
E029@l40s,E029,l40s,exact,Workload characterisation,tinyllama,training,training_tokens_per_second,3,3,0,sufficient,0,26.938320546410978,26.76816105702892,0.48110049687837164,1.7859335219116663,25.74310419997288,28.133536892849076,10799.80799393562,10803.41904919045,8.62273733675358,10778.386198109587,10821.229789761648,10.546687494077753,10.550213915225049,0.008420641930423418,10.525767771591394,10.56760721656411
E030@h100,E030,h100,exact,Workload characterisation,tinyllama,training,training_tokens_per_second,3,3,0,sufficient,0,16.442174717667513,16.45023597800173,0.054194603319779065,0.32960727063400963,16.307536993955278,16.576812441379747,29619.64517407621,29590.871008263013,83.9932671963895,29410.97749113834,29828.31285701408,28.9254347403088,28.89733496900685,0.08202467499647412,28.721657706189784,29.129211774427812
E030@l40s,E030,l40s,exact,Workload characterisation,tinyllama,training,training_tokens_per_second,3,3,0,sufficient,0,28.791201970384765,28.181214195676148,1.0583994936436603,3.676121249582953,26.161779668656145,31.420624272113386,10843.120825147778,10858.170599020754,38.799287015661974,10746.73027395908,10939.511376336477,10.588985180808377,10.603682225606205,0.0378899287262324,10.494853783163164,10.68311657845359
E031@h100,E031,h100,exact,Workload characterisation,tinyllama,inference,generated_tokens_per_second,3,3,0,sufficient,0,128.82320395705756,128.65950127900578,0.40896473701329716,0.31746201340375224,127.80719723503867,129.83921067907644,112.01577109830714,111.84849501136792,0.3099859663738034,111.24566111800078,112.7858810786135,,,,,
E031@l40s,E031,l40s,exact,Workload characterisation,tinyllama,inference,generated_tokens_per_second,3,3,0,sufficient,0,125.7397002397726,123.56440419284627,4.178170759793457,3.3228731672066325,115.35971098031995,136.11968949922527,115.28916608223028,115.47204916873743,0.40620684355157066,114.28001090031285,116.29832126414772,,,,,
E033@h100,E033,h100,exact,Strong scaling,gpt2_small,training,training_tokens_per_second,3,3,0,sufficient,0,35.64286344168553,35.32561918301508,0.5906359754161812,1.6570946281645054,34.17552392074901,37.11020296262205,259471.1461955138,259453.9862802028,53.26200208094524,259338.82536869234,259603.46702233527,253.38979120655645,253.37303347676055,0.05201367390717308,253.26057164911361,253.5190107639993
E034@h100,E034,h100,exact,Strong scaling,gpt2_small,training,training_tokens_per_second,3,3,0,sufficient,0,28.10762137461764,27.91924446891062,0.3839311011652071,1.365932378439938,27.153806670629407,29.061436078605873,489142.861398329,489350.8923237582,384.42106216650376,488187.8294655047,490097.8933311534,477.6785755843057,477.88173078492014,0.3754111935219763,476.7459272124069,478.61122395620447
E034@l40s,E034,l40s,exact,Strong scaling,gpt2_small,training,training_tokens_per_second,3,3,0,sufficient,0,54.374432514732085,56.15817042440176,3.1395070832533496,5.773866389139306,46.57483511250522,62.17402991695895,172095.19636984172,172145.5684111932,103.60365498323303,171837.809851245,172352.5828884385,168.06171520492356,168.11090665155587,0.1011754443195635,167.81036118285644,168.31306922699073
E035@h100,E035,h100,exact,Weak scaling,gpt2_small,training,training_tokens_per_second,3,3,0,sufficient,0,21.812199250639726,22.21020192198921,0.7018834306720686,3.2178480611095797,20.068483426032305,23.555915075247146,125613.72993916021,125556.46084772618,106.73318544747508,125348.56860845703,125878.8912698634,122.66965814371115,122.6137312966076,0.10423162641354988,122.41071153169632,122.92860475572597
E035@l40s,E035,l40s,exact,Weak scaling,gpt2_small,training,training_tokens_per_second,3,3,0,sufficient,0,51.30496086118122,51.403697991743684,0.24054702115141285,0.46885723546749164,50.707360705636496,51.90256101672595,45772.298828971725,45795.62202511055,69.6058742586809,45599.37429602716,45945.22336191629,44.6995105751677,44.72228713389702,0.06797448658074307,44.530638960964026,44.868382189371374
E036@h100,E036,h100,exact,Weak scaling,gpt2_small,training,training_tokens_per_second,3,3,0,sufficient,0,23.434606614988297,23.820672972942702,0.715442165519674,3.052930127114196,21.657206307342452,25.212006922634142,243625.715038602,243665.91234154152,156.90568867109596,243235.90824113318,244015.52183607084,237.91573734238477,237.95499252103664,0.15322821159286715,237.53506664173162,238.29640804303793
E036@l40s,E036,l40s,exact,Weak scaling,gpt2_small,training,training_tokens_per_second,3,3,0,sufficient,0,50.874582099883504,49.11327097984031,3.1418388135753648,6.175655275962569,43.06919189092615,58.67997230884086,87627.61257088592,87582.0460028358,113.16961467996597,87346.46097311529,87908.76416865655,85.57384040125578,85.52934179964434,0.11051720183590427,85.2992782940579,85.84840250845366
E037@h100,E037,h100,exact,Weak scaling,gpt2_small,training,training_tokens_per_second,3,3,0,sufficient,0,28.37579916433121,28.43500886997208,0.2479526205653745,0.873817224069779,27.759800995206845,28.991797333455573,488254.3547314624,488250.2964389301,41.33015844782399,488151.6766396744,488357.03282325034,476.8108932924437,476.80693011614267,0.040361482859203116,476.71062171843204,476.9111648664554
E037@l40s,E037,l40s,exact,Weak scaling,gpt2_small,training,training_tokens_per_second,3,3,0,sufficient,0,50.53899334960928,50.920916203875095,0.7468350959202539,1.4777403474460533,48.68360238549805,52.39438431372051,171950.7064546571,171951.6342903872,74.97675864615908,171764.43882841629,172136.97408089798,167.92061177212608,167.92151786170626,0.07321949086538973,167.73870979337528,168.10251375087694
E038@h100,E038,h100,exact,Strong scaling,distilbert,training,training_tokens_per_second,3,3,0,sufficient,0,17.54812731896527,18.883432279923,2.351317996993767,13.399253118323129,11.706658179116246,23.389596458814296,865143.2968309661,864211.8438740215,1683.3538101918596,860961.2766421805,869325.3170197518,1689.7330016229807,1687.9137575664483,3.2878004105309757,1681.5649934417588,1697.9010098042027
E038@l40s,E038,l40s,exact,Strong scaling,distilbert,training,training_tokens_per_second,3,3,0,sufficient,0,36.81376187006632,36.45332575915381,0.6794012786078735,1.8455089729917065,35.12589931483731,38.50162442529533,284147.64982265537,284246.6225375606,683.5529171577007,282449.4731931499,285845.82645216084,554.9758785598738,555.169184643673,1.3350642913236341,551.6591273303709,558.2926297893766
E039@h100,E039,h100,exact,Strong scaling,distilbert,training,training_tokens_per_second,3,3,0,sufficient,0,13.979538820373515,14.169123403960839,1.0699776487936683,7.653883740673213,11.321352465423839,16.63772517532319,1499617.024058116,1499589.083378665,2735.9706033648,1492819.9477513283,1506414.1003649035,2928.9395001135076,2928.884928473955,5.343692584696875,2915.663960451813,2942.215039775202
E039@l40s,E039,l40s,exact,Strong scaling,distilbert,training,training_tokens_per_second,3,3,0,sufficient,0,27.817699308662366,23.4836434610188,7.600952352976271,27.324158869635028,8.934362958521113,46.70103565880362,511523.0328016928,511617.98967594496,1398.316582147879,508049.14148933126,514996.9241140543,999.0684234408062,999.25388608583,2.731087074507576,992.2834794713501,1005.8533674102623
E040@h100,E040,h100,exact,Strong scaling,distilbert,training,training_tokens_per_second,3,3,0,sufficient,0,16.726052408339456,16.804487121058628,0.15813181496091738,0.9454222138038639,16.333199498480592,17.11890531819832,2541627.454486804,2542426.0579620353,3842.7745986674413,2532080.7027253616,2551174.2062482466,4964.116122044539,4965.6758944571,7.505419138022346,4945.470122510472,4982.762121578607
E040@l40s,E040,l40s,exact,Strong scaling,distilbert,training,training_tokens_per_second,3,3,0,sufficient,0,18.72794924629852,18.766600547824055,2.3075389957878842,12.321365064805251,12.995241951867488,24.460656540729556,901751.604646393,902184.6620267646,1057.7147429259599,899123.8834970355,904379.3257957505,1761.2336028249863,1762.0794180210246,2.0658491072772653,1756.1013349551474,1766.3658706948252
E041@h100,E041,h100,exact,Weak scaling,distilbert,training,training_tokens_per_second,3,3,0,sufficient,0,10.286786053678952,10.762528268969618,0.8503412722557822,8.266345463184463,8.174250740899957,12.399321366457947,688005.8316527987,688072.7860319437,593.0123347221604,686532.5884516416,689479.0748539558,1343.7613899468724,1343.8921602186401,1.1582272162542195,1340.8839618196125,1346.6388180741324
E041@l40s,E041,l40s,exact,Weak scaling,distilbert,training,training_tokens_per_second,3,3,0,sufficient,0,22.48949053293715,22.468562421854585,0.25036000254106305,1.1132310986520413,21.867511612788554,23.111469453085746,283852.5903700331,283781.29936381883,928.5728185726376,281545.701437643,286159.47930242325,554.3995905664709,554.2603503199587,1.8136187862746829,549.8939481203964,558.9052330125454
E042@h100,E042,h100,exact,Weak scaling,distilbert,training,training_tokens_per_second,3,3,0,sufficient,0,11.839011465354512,12.081014308030717,0.9774049064065831,8.25579829250816,9.41080711136631,14.267215819342713,1257182.5838987625,1259351.7813276635,4515.806315873788,1245963.793726851,1268401.374070674,2455.4347341772705,2459.6714479055927,8.819934210690992,2433.523034622756,2477.346433731785
E042@l40s,E042,l40s,exact,Weak scaling,distilbert,training,training_tokens_per_second,3,3,0,sufficient,0,22.419580931775272,22.599799735937268,0.6251144477626238,2.7882521518350467,20.86658522462388,23.972576638926665,472436.3329916797,471621.65504279477,1707.4912843799484,468194.3471535162,476678.31882984325,922.7272128743745,921.1360450054585,3.3349439148045867,914.4420842842113,931.0123414645376
E043@h100,E043,h100,exact,Weak scaling,distilbert,training,training_tokens_per_second,3,3,0,sufficient,0,16.51246388601915,16.4985719260294,0.23321233964006177,1.4123412547628282,15.933085559998956,17.09184221203935,2542408.155546799,2540077.766195801,6744.47678544521,2525652.59417357,2559163.7169200275,4965.6409288023415,4961.089387101174,13.172806221572676,4932.915222995254,4998.366634609429
E043@l40s,E043,l40s,exact,Weak scaling,distilbert,training,training_tokens_per_second,3,3,0,sufficient,0,20.71863849895696,20.52366697601974,0.4539868466366505,2.191200192326854,19.590781629781475,21.846495368132445,902338.8880788184,901474.6544784231,1652.14192589464,898234.408766746,906443.3673908908,1762.3806407789423,1760.69268452817,3.226839699012969,1754.364079622551,1770.3972019353337
E045@l40s,E045,l40s,exact,Strong scaling,tinyllama,training,training_tokens_per_second,3,3,0,sufficient,0,100.38295043834175,100.63484669895843,0.506936341437232,0.5050024324086865,99.12354911612178,101.64235176056172,19897.55395530605,19919.49991004336,56.34789685721499,19757.56672218503,20037.541188427072,19.431205034478566,19.45263663090172,0.055027243024624015,19.29449875213382,19.567911316823313
E046@l40s,E046,l40s,exact,Strong scaling,tinyllama,training,training_tokens_per_second,3,3,0,sufficient,0,89.29387519399945,91.19801790779456,4.307964899595374,4.824479719617846,78.59143339382048,99.99631699417843,23720.14693886657,23724.52697512133,31.077091422855155,23642.940933241225,23797.35294449191,23.164205994986883,23.168483374141925,0.030348722092631987,23.088809505118384,23.239602484855382
E047@h100,E047,h100,exact,Distributed training strategy,gpt2_small,training,training_tokens_per_second,3,3,0,sufficient,0,23.80446841563874,23.6523657849757,0.9570401869189011,4.020422427455501,21.42685691237557,26.182079918901913,243865.3611936321,243924.83568305848,360.5788895421233,242969.56128122794,244761.16110603625,238.14976679065634,238.2078473467368,0.3521278218184798,237.27496218869916,239.02457139261352
E047@l40s,E047,l40s,exact,Distributed training strategy,gpt2_small,training,training_tokens_per_second,3,3,0,sufficient,0,52.935346260356404,53.93087881663814,4.156123934508566,7.851320956827503,42.61012877133122,63.26056374938159,87601.55751851578,87543.16092858823,159.52594187406504,87205.24112589934,87997.87391113222,85.54839601417557,85.49136809432444,0.15578705261139164,85.16136828701107,85.93542374134006
E048@h100,E048,h100,exact,Distributed training strategy,gpt2_small,training,training_tokens_per_second,3,3,0,sufficient,0,28.48844918170168,28.46724185498897,0.6015987865611427,2.111728801817523,26.993874330167102,29.983024033236255,488939.5854025477,489173.12917712936,427.6173217817989,487877.2393515044,490001.9314535909,477.48006386967546,477.7081339620404,0.417595040802538,476.44261655420354,478.5175111851474
E048@l40s,E048,l40s,exact,Distributed training strategy,gpt2_small,training,training_tokens_per_second,3,3,0,sufficient,0,51.781024364288896,49.94905023695901,4.5736795342031735,8.832732821248396,40.41845754484319,63.1435911837346,171924.24943931474,171907.57245777603,45.47068553001957,171811.28487789386,172037.2140007356,167.8947748430808,167.8784887282969,0.04440496633790974,167.78445788856823,168.00509179759337
